"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000163464.7",-11.0637480328727,10.6862532229912,-87.749133825435,3.10117752146295e-309,1.87615037693466e-304,698.5029275325
"ENSG00000227638.2",5.15240990301347,1.96815212053057,87.3517733129152,2.70000453614167e-308,8.16724372137494e-304,696.347378438393
"ENSG00000237329.2",4.91303667305003,1.85402522299116,79.7935789684119,1.13473978136802e-289,2.28831624310674e-285,653.613657371294
"ENSG00000204160.11",-4.32475217342486,11.6686135595925,-78.790300068813,4.36379013396791e-287,6.60001438811976e-283,647.679357714234
"ENSG00000198858.9",-4.35879343278509,12.8662049617455,-77.5086928581472,9.61371622213026e-284,1.16322120801287e-279,640.003845233031
"ENSG00000224751.2",4.62370327791269,1.69000564994233,77.1611419433697,7.89800424776783e-283,7.96355768302431e-279,637.903705040049
"ENSG00000231697.3",4.62031176091387,1.74539288254517,77.0808264311654,1.28638898501488e-282,1.11177086879186e-278,637.417238419065
"ENSG00000236526.1",4.69892378918432,1.71498648154556,75.7044980316181,5.87481363324614e-279,4.05770981596856e-275,629.013287346959
"ENSG00000279753.1",-9.09381545166547,6.22415841887736,-75.7000981531915,6.03646208861731e-279,4.05770981596856e-275,628.986214598489
"ENSG00000265713.1",5.85167839058019,2.47932583929258,75.293040903111,7.47962777391893e-278,4.52502521066547e-274,626.475796135504
"ENSG00000263603.1",4.94939968464537,1.87994197308727,75.0563118632898,3.24981025785444e-277,1.78733655436071e-273,625.01056162649
"ENSG00000250280.2",6.91744444476115,2.60715685793925,74.5384614255226,8.19077828919059e-276,4.12938087449543e-272,621.791710326444
"ENSG00000146463.11",2.82301423664748,9.37564039600154,72.7332891231486,7.29137916994165e-271,3.39318351556254e-267,610.42255081671
"ENSG00000157551.17",-9.33982829086946,8.92953709323337,-72.5481274575125,2.37804880359126e-270,1.02762283228332e-266,609.243110420374
"ENSG00000279129.1",5.34294905167267,2.0543385763168,72.108507742908,3.97671091289057e-269,1.60388704538702e-265,606.432775596955
"ENSG00000124782.19",3.24855689437441,10.3825326368704,70.0576511966172,2.44585606663869e-263,9.24808751996921e-260,593.13214146317
"ENSG00000135083.14",-8.42946878552852,7.90943770049981,-69.8458077701157,9.86828532706791e-263,3.51183250421738e-259,591.740078517556
"ENSG00000265443.1",3.91037770571991,1.39067880968858,69.6316891202073,4.05579841443722e-262,1.36315384709235e-258,590.329550069365
"ENSG00000224315.2",4.20995270335389,1.53221917762399,69.5767797750697,5.83091678894367e-262,1.85662528367113e-258,589.967258111505
"ENSG00000105810.9",6.03797482872019,10.3478656824298,69.5569004871372,6.65029398028441e-262,2.01164742609623e-258,589.836036951328
"ENSG00000149639.14",4.26781962159698,8.46886925355632,69.5269247799182,8.10909138512861e-262,2.33611338389291e-258,589.638112432348
"ENSG00000229820.2",2.92817087655141,1.03100616089965,69.1985520979218,7.15291441635475e-261,1.96698643800286e-257,587.465351129749
"ENSG00000250290.1",5.02888229230084,1.98131682564398,68.7909258319904,1.07957788332254e-259,2.839665338489e-256,584.756472289498
"ENSG00000261369.1",4.50571169814126,1.80564886928105,68.3987625192969,1.48811906503621e-258,3.75117613319002e-255,582.138012161014
"ENSG00000242488.2",3.21724723122497,1.14266132179931,68.3667341927353,1.84469363738085e-258,4.46401102697068e-255,581.92362270699
"ENSG00000282416.1",-8.84156330713059,9.86690474009996,-67.7418211661741,1.23915313905887e-256,2.88331871564553e-253,577.724259814044
"ENSG00000135316.17",2.72966074718726,10.7224408027682,67.4124280991895,1.1526295102173e-255,2.58265852256023e-252,575.498161586521
"ENSG00000170956.16",-8.37829146879059,8.24707987274125,-67.2014961735366,4.82963147254524e-255,1.04351087437872e-251,574.068039830945
